RSI,MeanToStdDev,PL
56.82442,0.4076984,WeakBuy
57.05237,0.0727023,WeakBuy
54.53842,1.308122,WeakSell
60.33263,2.909075,WeakSell
65.28226,3.402291,WeakSell
66.80004,3.328269,WeakSell
66.85851,3.532903,Sell
68.54684,3.128592,Sell
70.45047,2.747302,Sell
69.41679,2.094109,StrongSell
67.80368,0.6739231,WeakSell
52.27419,-0.7271747,WeakSell
42.01779,-1.114617,WeakBuy
36.5914,-2.251247,WeakBuy
30.44996,-1.956642,Buy
31.66093,-1.785887,WeakBuy
32.33496,-1.984276,Buy
30.517,-1.341591,WeakBuy
38.65287,-0.851195,WeakBuy
43.67982,-0.9428253,WeakBuy
41.75847,-0.5693331,WeakBuy
45.91227,-0.3656685,WeakBuy
50.77317,0.5076572,WeakSell
60.30569,0.7781664,WeakSell
63.17367,0.4170589,WeakBuy
57.97088,-0.4418436,WeakBuy
48.84612,-0.5102282,WeakBuy
49.20426,-1.162598,Buy
42.39014,-0.7432148,Buy
46.68249,-0.4033751,Buy
49.30946,0.0649526,Buy
53.68439,-0.315837,Buy
48.30265,-0.1468585,Buy
47.86736,-0.03811453,Buy
47.52499,0.5147025,Buy
51.91305,1.001497,Buy
54.50158,0.7956847,Buy
51.11909,0.7223464,Buy
49.05441,1.314856,Buy
53.60404,1.658974,Buy
58.21375,2.149054,Buy
64.79363,2.094761,Buy
66.26772,2.065329,StrongBuy
71.56388,1.723547,StrongBuy
68.6097,2.44992,Buy
73.78287,2.848757,Buy
78.30625,2.554419,Buy
77.63225,2.442186,Buy
77.23216,2.828345,WeakBuy
80.71075,2.541886,Buy
80.18486,2.375215,WeakBuy
80.12659,2.463924,WeakBuy
80.68185,2.546091,WeakBuy
81.95102,2.001134,WeakBuy
76.24558,1.761812,Buy
78.45942,1.372655,StrongBuy
70.96967,1.448504,WeakBuy
76.19218,2.026295,WeakBuy
81.4409,1.8043,WeakBuy
79.20069,1.759616,WeakBuy
79.28262,1.584447,WeakBuy
79.66631,1.722087,WeakSell
81.75235,1.881399,WeakSell
83.77704,1.845704,WeakSell
84.03827,1.423095,WeakSell
73.68881,1.404353,Sell
75.76263,1.402883,WeakSell
77.65719,0.9516091,WeakSell
66.18019,0.9753556,WeakSell
67.45815,0.7803222,WeakBuy
63.68,0.9677553,Sell
67.03445,1.007438,WeakSell
68.0207,0.7266467,WeakSell
63.71582,0.5982215,WeakSell
60.77897,0.6397695,WeakSell
60.60487,0.7720739,WeakSell
62.84781,1.018889,Sell
65.58692,1.408714,Sell
67.57092,0.9967318,Sell
62.08029,0.3621319,Sell
55.28057,-0.2338711,Sell
49.21864,-0.4933845,WeakSell
46.40342,-1.331315,WeakSell
42.81628,-1.545095,WeakSell
42.08689,-1.300274,WeakSell
46.3622,-2.100857,WeakBuy
40.703,-2.587942,WeakSell
33.42052,-2.295449,WeakSell
36.32545,-1.187016,Sell
44.82769,-1.314027,Sell
43.90667,-1.648457,Sell
38.9602,-1.62234,Sell
35.8899,-2.0622,WeakSell
31.19059,-2.533002,WeakSell
28.93999,-2.043602,WeakSell
31.95619,-1.757826,WeakSell
32.79576,-1.753267,WeakBuy
33.79866,-1.943296,WeakBuy
30.52704,-1.928546,WeakBuy
29.98151,-2.16829,WeakBuy
24.48826,-1.784681,WeakBuy
27.40472,-1.462496,WeakBuy
32.29935,-1.052722,WeakBuy
38.89983,-0.7948488,WeakBuy
41.69228,-0.4225633,WeakSell
46.03869,-0.04380032,WeakSell
49.41782,0.1675527,Sell
49.42135,0.1717509,Sell
49.30924,0.2762174,Sell
50.81874,-0.2693367,WeakSell
44.46259,-0.9976581,WeakBuy
38.01672,-1.681199,WeakSell
34.66608,-0.6328032,WeakSell
44.40416,-0.2753123,Sell
45.95031,-0.02722745,WeakSell
48.90577,-0.04661989,Sell
48.83412,-0.355136,WeakSell
45.38963,-0.4210416,Sell
41.377,-0.3527755,Sell
41.87986,-0.8230207,Sell
39.35844,-0.6873152,Sell
40.5886,-0.8571972,Sell
41.33264,-1.622002,WeakSell
38.98922,-2.598935,Sell
32.47904,-2.161743,WeakSell
33.86697,-2.995873,WeakBuy
29.13788,-3.52307,WeakBuy
25.65923,-2.919827,WeakBuy
26.18833,-2.704404,Buy
26.66308,-2.161402,Buy
30.10512,-2.087868,Buy
28.61962,-1.51244,WeakBuy
35.32235,-1.176587,Buy
39.15406,-1.575654,StrongBuy
32.18922,-1.762404,StrongBuy
27.4757,-1.353397,StrongBuy
32.47036,-0.6043366,Buy
44.50599,-0.2664157,Buy
48.32078,0.06406081,WeakBuy
53.23182,0.3887859,Buy
57.88332,0.5191765,Buy
60.56274,0.6205588,WeakBuy
58.78095,0.8548844,Buy
59.90113,0.6642152,Buy
55.13434,0.6019034,Buy
52.84127,1.035079,Buy
57.52208,1.197511,Buy
58.21227,2.064187,WeakBuy
65.2887,2.101746,Buy
67.08038,1.868119,WeakBuy
64.08459,1.911289,Buy
65.04331,1.668405,Buy
63.72681,1.701544,WeakBuy
67.43232,2.273326,WeakBuy
73.21247,2.156772,WeakSell
77.14005,2.044309,WeakBuy
81.62842,1.564013,WeakBuy
73.19264,1.418914,WeakBuy
73.3476,1.77534,WeakSell
77.31538,1.808392,WeakSell
79.23289,1.572237,WeakSell
75.36608,1.480784,WeakSell
74.80943,1.238432,WeakSell
73.61511,0.9638907,WeakSell
70.21827,0.8920136,WeakBuy
69.37366,0.7069543,WeakBuy
63.24346,0.6023194,WeakBuy
60.93071,0.74309,WeakBuy
62.99779,0.6897653,WeakBuy
62.14867,1.050386,WeakSell
67.65781,1.360895,Sell
71.4732,1.291312,WeakSell
71.1217,0.9054615,WeakSell
65.83289,0.5702853,WeakSell
61.58394,0.4496806,WeakSell
59.59363,0.379773,WeakSell
59.57223,-0.3010207,WeakBuy
48.51812,-1.254501,Buy
41.56608,-1.840371,Buy
39.13569,-1.962383,Buy
37.85355,-2.217787,StrongBuy
37.23713,-1.801951,Buy
40.44929,-1.411512,StrongBuy
39.90719,-1.536882,StrongBuy
37.98772,-0.6049243,Buy
47.00465,0.2941154,Buy
57.2068,1.022254,Buy
62.69943,1.166502,Buy
61.638,1.602448,WeakBuy
64.07094,2.18223,WeakBuy
68.79492,1.991847,WeakBuy
67.70476,1.689246,WeakBuy
66.31036,1.150469,Buy
61.10746,0.7582248,StrongBuy
56.07833,1.227494,Buy
61.37947,1.531402,Buy
64.41973,1.68997,Buy
65.27025,1.764277,Buy
66.38815,1.771344,Buy
65.69926,2.06948,Buy
67.81535,1.865004,Buy
66.86388,1.853417,Buy
69.71239,2.062306,WeakBuy
74.4785,2.0181,WeakBuy
75.8416,1.738702,Buy
73.10263,1.450052,Buy
71.624,1.672655,WeakBuy
78.47253,1.424697,WeakBuy
76.89051,1.720026,WeakBuy
80.88738,1.704028,WeakBuy
82.58063,1.750325,WeakBuy
83.24557,1.612619,WeakBuy
81.31858,1.582033,WeakBuy
82.20605,1.540196,Buy
81.48828,1.595123,WeakBuy
81.1881,1.615552,WeakBuy
80.90461,1.503583,Buy
79.66692,1.506053,WeakBuy
79.63632,1.65149,WeakBuy
80.67927,1.800844,WeakBuy
83.03525,1.520739,WeakBuy
78.99625,1.535324,WeakBuy
83.25848,1.701715,WeakSell
87.83493,2.030016,WeakSell
89.35596,1.700426,WeakBuy
81.29948,1.537489,WeakSell
78.41829,1.98962,Sell
82.07391,2.007734,Sell
82.77944,1.584679,Sell
73.94541,1.283631,WeakSell
68.82231,0.7767501,WeakSell
59.63833,0.03979225,Buy
48.07397,-0.5581122,Buy
41.76208,-0.1065875,WeakBuy
48.79858,0.648621,WeakSell
57.57225,1.071443,Sell
60.36406,0.901222,WeakSell
59.95002,-0.03940513,WeakBuy
50.11823,-0.05197348,WeakSell
50.53547,0.0299175,WeakBuy
51.37178,-0.9420079,Buy
45.16081,-1.147679,WeakBuy
44.16229,-1.035892,Buy
45.76783,-0.5012023,WeakBuy
50.32011,-0.3896718,WeakBuy
51.49554,0.02249855,WeakBuy
55.05012,0.3137475,WeakSell
56.89742,0.8525568,WeakSell
59.2802,1.249096,WeakSell
60.3931,1.231036,Sell
61.09259,1.782684,Sell
63.90292,1.541314,Sell
61.73553,1.022521,Sell
55.60072,1.455098,StrongSell
59.79925,1.240534,Sell
58.02634,0.4599942,Sell
48.47366,-0.0332837,WeakSell
43.47374,-0.7939063,Sell
38.88319,-0.003632498,StrongSell
45.75933,-0.1732124,Sell
45.82484,-1.286698,WeakSell
41.00434,-1.271326,Sell
42.58268,-0.9277371,Sell
43.866,-2.192487,WeakBuy
33.95604,-3.472025,WeakBuy
26.23271,-2.533711,WeakBuy
30.32292,-1.555687,WeakSell
40.04457,-1.027523,WeakSell
44.58053,-1.021975,WeakSell
44.21786,-1.524098,WeakBuy
41.79628,-1.456206,WeakSell
42.36685,-1.313914,WeakBuy
43.35718,-1.353246,WeakSell
41.18017,-1.037286,WeakSell
44.62119,-1.327683,WeakSell
39.91608,-0.8098149,Sell
45.7139,-0.7507762,WeakSell
44.33775,-0.7893398,Sell
41.86486,-0.7111845,Sell
41.91203,-1.009177,WeakSell
35.61179,-1.392654,WeakSell
31.21948,-1.360127,WeakSell
31.29605,-1.459529,WeakSell
28.16238,-0.9686785,WeakSell
35.59024,-0.6307136,Sell
41.22382,-0.1005273,StrongSell
47.41694,-0.6204279,WeakSell
44.24981,-1.997214,WeakBuy
33.86238,-1.834627,WeakSell
34.2494,-1.254668,Sell
41.05087,-1.103711,WeakSell
42.23925,-1.524766,WeakSell
38.86901,-1.591738,WeakSell
40.66731,-2.40673,WeakBuy
39.83883,-2.84263,WeakSell
35.39991,-2.260789,WeakSell
34.63919,-1.697821,WeakSell
36.29237,-1.132757,WeakSell
41.18178,-1.969712,WeakBuy
36.55553,-2.274048,WeakBuy
34.00648,-2.158693,WeakBuy
33.10547,-1.78334,WeakBuy
35.93083,-1.949465,WeakBuy
32.39171,-1.37563,WeakBuy
39.33317,-1.282326,Buy
36.58727,-1.164801,WeakBuy
36.98953,-0.6362172,WeakBuy
44.07698,-0.6251552,WeakBuy
43.3041,-0.1546361,WeakSell
49.81023,0.7620824,Sell
59.51211,0.6615986,WeakSell
57.41402,-0.1800279,WeakBuy
49.51446,-1.34642,WeakBuy
39.09649,-1.340358,WeakBuy
37.28419,-0.9011118,WeakBuy
38.80254,-1.132755,Buy
38.03515,-1.233399,Buy
40.38383,0.04088704,WeakBuy
49.92099,0.2298322,WeakBuy
49.15357,0.3290398,WeakBuy
48.89181,0.01027839,Buy
47.11159,0.7182325,Buy
51.33522,0.3969023,Buy
50.73373,1.446717,WeakBuy
58.04451,2.02032,WeakBuy
60.72025,2.689267,WeakSell
64.13297,2.948587,WeakSell
66.08949,2.177747,WeakBuy
65.62856,1.991721,WeakSell
67.05967,2.170534,WeakSell
69.48763,1.611956,WeakSell
63.99777,1.550755,WeakSell
65.61874,2.128133,Sell
69.07971,1.825587,Sell
66.98046,0.7139136,WeakBuy
54.32163,0.07680251,WeakBuy
47.15561,-0.1736639,WeakBuy
45.50826,-0.3245772,WeakBuy
43.106,0.2080316,WeakSell
46.19019,0.02820066,WeakBuy
45.12852,-0.2435446,WeakBuy
45.00118,-0.04002636,WeakBuy
51.17931,0.2987746,WeakBuy
55.77936,0.1626276,WeakBuy
54.23048,0.3326439,WeakBuy
57.91181,0.1747835,WeakBuy
57.60076,0.3944863,WeakBuy
57.41096,0.6277727,WeakBuy
59.61914,0.1103255,Buy
55.12711,0.1050971,WeakBuy
57.18681,0.427489,Buy
58.64467,1.182877,WeakSell
64.54932,1.918389,WeakBuy
66.70287,1.719402,WeakBuy
64.18469,1.972816,WeakSell
64.22489,2.264086,WeakSell
65.0727,2.249202,WeakSell
67.09663,2.186049,WeakSell
67.1552,1.489441,WeakSell
58.72572,1.524736,WeakSell
60.9875,1.348566,WeakSell
58.86841,1.551358,Sell
58.6067,1.726245,Sell
61.59131,1.243697,Sell
60.27108,0.5033283,WeakSell
52.31481,0.3333433,WeakSell
51.49571,-0.3527974,WeakBuy
44.39594,-0.7613935,WeakSell
38.64491,-0.9621287,WeakBuy
38.5845,-1.55414,WeakBuy
35.21792,-1.479557,WeakBuy
35.79173,-1.345164,WeakBuy
37.03517,-1.401843,Buy
37.75442,-1.531032,Buy
35.83687,-1.592263,Buy
35.96232,-1.315622,Buy
39.26725,-0.3829199,WeakSell
52.47458,0.3309277,WeakSell
61.96054,0.348759,WeakBuy
62.63137,-0.06497505,WeakBuy
56.60606,0.1716676,WeakBuy
57.61279,0.2840169,WeakSell
57.1545,0.8192655,WeakSell
62.39589,0.8288209,Sell
61.22596,0.6227679,Sell
56.49885,0.828988,Sell
57.30842,0.6689196,Sell
53.41548,-0.09448496,WeakSell
44.61212,-0.8869271,WeakBuy
36.39996,-1.079505,WeakBuy
34.45418,-1.026169,WeakBuy
32.76704,-1.038503,Buy
30.47711,-1.320055,WeakBuy
29.06784,-0.506402,WeakSell
41.46625,0.09998436,WeakSell
47.91283,0.01585336,WeakBuy
49.13449,-0.4210249,Buy
46.30642,-0.8882994,Buy
43.0022,-0.6914257,WeakBuy
47.29093,-0.4518501,WeakBuy
50.2055,0.3261841,WeakBuy
57.40681,0.7804251,WeakBuy
61.5655,0.732178,WeakBuy
62.59793,0.7360749,WeakBuy
63.55992,0.09330303,WeakBuy
56.38996,-0.3467261,WeakBuy
49.52345,-0.05694185,WeakBuy
49.3895,-0.4866591,Buy
45.30836,0.6440597,WeakBuy
55.29385,0.8890688,WeakBuy
55.78186,1.024567,WeakBuy
56.24764,1.076763,WeakBuy
54.51597,0.8283206,WeakBuy
51.53832,1.247759,WeakBuy
54.82298,1.284055,WeakBuy
53.31028,1.953343,WeakSell
58.70004,2.279005,WeakBuy
64.77269,1.340613,WeakBuy
59.21968,0.9174194,WeakBuy
56.54202,0.7463273,Buy
55.62171,0.7680172,Buy
56.75486,1.400075,WeakBuy
63.66269,1.66694,Buy
63.94502,1.013216,Buy
55.59658,0.4521438,Buy
51.37242,1.276599,Buy
59.63866,1.713816,Buy
64.9359,2.448926,Buy
69.14374,2.180167,Buy
67.59689,2.807933,Buy
69.75298,3.061314,Buy
71.33304,2.902492,WeakBuy
72.70254,3.526626,WeakBuy
77.4861,2.950804,WeakBuy
79.87307,2.323426,Buy
77.23824,1.763541,WeakBuy
70.14874,1.959557,WeakBuy
73.99541,1.90204,Buy
73.28874,1.409582,Buy
65.35847,1.488089,Buy
66.71149,1.915624,WeakBuy
71.15827,1.862667,WeakBuy
72.61441,2.093268,WeakBuy
75.02364,1.739365,WeakBuy
71.15547,1.674899,Buy
70.7923,1.379461,Buy
66.07789,1.473662,WeakBuy
71.01041,1.476738,Buy
73.63022,1.365685,Buy
74.05522,1.476356,WeakBuy
76.12892,1.42463,Buy
75.66214,1.333417,Buy
74.58913,1.380498,Buy
78.4295,1.343337,Buy
81.27473,1.715697,WeakBuy
83.37717,2.049281,WeakBuy
84.89611,2.21664,WeakBuy
85.39207,2.116239,WeakBuy
85.81483,2.050074,WeakBuy
85.46038,2.045847,WeakBuy
85.26904,1.920533,WeakBuy
84.66295,2.040384,WeakSell
84.37265,2.198226,WeakSell
85.60844,2.00562,WeakSell
86.89442,1.306024,WeakBuy
71.59591,1.192511,WeakBuy
69.82944,0.7555381,WeakBuy
59.87637,0.8490461,WeakBuy
64.63703,0.9854004,WeakBuy
66.83762,1.22185,WeakSell
68.52036,0.9733225,Buy
63.84047,0.6663442,WeakBuy
57.22237,1.097278,WeakBuy
64.91983,1.161075,WeakBuy
66.45448,1.071553,WeakBuy
67.94534,1.464355,WeakSell
71.91044,1.83142,WeakSell
75.15877,2.093308,Sell
77.9538,2.191716,Sell
79.23199,1.93934,StrongSell
77.35862,1.94622,StrongSell
78.36109,1.598133,StrongSell
73.12222,0.8693682,StrongSell
61.42007,0.05580629,Sell
50.21976,-0.8820474,Sell
41.36933,-1.274943,WeakSell
38.19334,-1.960186,WeakBuy
34.17766,-2.23246,WeakBuy
31.77174,-1.809443,WeakSell
34.46648,-1.215484,Sell
40.47252,-0.8805462,Sell
42.70123,-1.445396,WeakSell
36.76136,-1.636943,WeakSell
34.97718,-1.888447,WeakSell
34.47392,-1.683301,WeakBuy
35.88277,-1.940263,WeakBuy
34.65676,-1.629025,WeakSell
37.04226,-1.197536,WeakSell
42.15682,-1.402032,WeakBuy
38.17191,-1.18917,WeakSell
41.30835,-0.9660867,WeakSell
44.95015,-1.069678,WeakSell
40.52108,-1.093735,WeakSell
38.63628,-0.9450499,WeakSell
40.2285,-0.8083742,WeakSell
39.35558,-1.042967,WeakSell
33.02474,-1.131902,WeakBuy
29.06116,-1.770412,Buy
21.54918,-1.807642,Buy
20.71851,-1.668473,Buy
21.20255,-1.390558,Buy
26.43533,-1.123215,Buy
32.54103,-0.7592534,Buy
39.91383,-0.2359862,WeakBuy
47.9898,-0.1162758,WeakBuy
49.05277,0.2955382,WeakBuy
54.19517,0.312369,WeakBuy
54.97168,0.4488564,Buy
54.79596,1.364786,WeakSell
60.13438,1.968189,WeakBuy
63.18342,1.851238,WeakBuy
64.9117,1.615975,WeakSell
62.77775,2.081046,WeakSell
68.2075,1.470549,WeakBuy
61.0654,0.8973625,WeakBuy
56.41412,0.8150215,WeakBuy
54.6642,1.087097,WeakBuy
55.80721,1.329724,WeakBuy
60.0782,1.759627,WeakSell
63.67134,2.26001,WeakSell
67.82406,2.243872,Sell
70.19453,2.14402,Sell
71.45718,1.75448,Sell
67.28976,1.33678,Sell
61.353,1.296028,StrongSell
63.97401,1.30425,StrongSell
66.4448,0.9380701,StrongSell
65.94329,0.3966778,Sell
57.17257,-0.1086755,Sell
50.28039,-0.8410582,WeakSell
42.12677,-1.206916,WeakSell
39.20939,-1.540295,WeakSell
36.22819,-1.871049,WeakBuy
32.6529,-1.805582,WeakSell
33.81374,-1.52936,WeakSell
36.54757,-1.381922,WeakSell
39.31541,-1.339055,WeakSell
39.91023,-1.924969,WeakBuy
31.29081,-1.917629,WeakBuy
28.42344,-1.556241,WeakBuy
33.48776,-1.347558,WeakBuy
36.66292,-1.337962,WeakSell
34.08311,-0.8567197,WeakSell
44.42835,-0.8751693,WeakBuy
45.10358,-1.015855,WeakBuy
42.3231,-1.236191,WeakBuy
36.9296,-1.097924,WeakBuy
36.95315,-0.5519419,WeakSell
44.94045,-0.2031204,WeakSell
47.52368,-0.08612191,Sell
47.1525,0.1122621,Sell
48.2791,0.09439566,Sell
46.88977,-0.1122037,Sell
43.41005,-0.2201214,Sell
40.1549,-0.3674965,WeakSell
36.59423,-0.5837425,WeakSell
34.8089,-0.513355,WeakSell
37.03631,-1.170229,WeakSell
34.38597,-1.027096,WeakSell
39.04399,-0.2814094,Sell
46.14822,0.3524378,Sell
51.19514,-0.724386,Sell
45.44567,-1.539489,Sell
40.72641,-1.147902,Sell
42.08992,-1.203251,Sell
41.24699,-2.645419,WeakSell
34.3225,-3.453583,WeakSell
31.88109,-3.217013,WeakSell
31.16974,-2.572737,WeakSell
32.11641,-2.189242,Sell
33.25026,-1.893227,Sell
35.26733,-2.127061,WeakSell
29.2355,-2.125646,Sell
28.28043,-1.727283,Sell
33.0172,-1.645022,Sell
33.98613,-1.684241,Sell
32.09115,-1.58914,StrongSell
27.25981,-1.729735,Sell
21.33702,-2.210526,WeakSell
16.20633,-2.723941,WeakBuy
11.66727,-2.43909,WeakSell
11.85608,-2.043364,WeakSell
17.3525,-1.964164,WeakSell
17.16667,-1.714145,WeakSell
20.66042,-1.577723,WeakSell
21.65379,-1.743278,WeakSell
19.083,-1.765994,WeakSell
18.68307,-2.067379,WeakSell
15.13143,-1.82658,WeakBuy
14.88976,-1.737255,WeakSell
12.79115,-1.473553,WeakBuy
19.3481,-1.087153,Sell
30.7298,-1.062909,WeakSell
29.20955,-1.23703,WeakSell
26.2165,-1.067057,WeakSell
30.95472,-1.344292,WeakBuy
28.12226,-1.433581,WeakSell
26.59751,-0.9045005,WeakSell
36.98161,-0.9826866,WeakSell
34.47499,-1.159273,WeakSell
31.1463,-0.9990677,WeakSell
33.97405,-1.255043,WeakBuy
30.94408,-1.781139,WeakBuy
24.87051,-1.740808,WeakBuy
24.17608,-1.566763,Buy
26.24801,-1.202804,WeakBuy
31.92243,-1.473477,Buy
30.04894,-0.8137764,WeakBuy
41.15877,0.2837839,WeakSell
54.31437,0.3901579,WeakBuy
54.34041,-0.1597552,WeakBuy
48.41501,-0.2623745,WeakBuy
47.43231,-0.4113885,WeakBuy
45.06482,-0.8281898,WeakBuy
41.77778,0.1070581,WeakBuy
49.76469,1.25074,WeakBuy
56.37535,0.5855518,WeakBuy
54.25788,-0.1778872,WeakBuy
49.17717,-0.5776702,Buy
47.05955,-0.5552557,Buy
45.84369,0.2924912,Buy
48.77841,0.6070519,Buy
50.47728,1.546035,Buy
56.23369,1.910453,WeakBuy
57.18881,2.195266,WeakBuy
61.15255,3.238928,WeakSell
67.53429,2.74774,WeakSell
65.88649,2.36996,WeakSell
66.33813,2.26375,WeakSell
68.5146,2.078873,WeakSell
67.91949,2.21735,Sell
72.28927,2.02173,WeakSell
76.99648,1.615993,WeakSell
72.27831,1.090991,WeakSell
63.24763,0.9051262,WeakSell
59.67371,0.2716281,WeakBuy
52.34975,-0.2146769,WeakBuy
44.78566,-0.005664687,WeakBuy
44.62361,0.1136841,WeakBuy
46.89272,0.08223321,WeakBuy
48.79549,0.6054623,WeakBuy
55.95404,0.6736343,WeakBuy
58.19961,0.4171838,WeakBuy
57.32275,-0.2409887,WeakBuy
48.14534,0.2798579,WeakBuy
52.38148,1.535512,Sell
64.53152,2.27626,Sell
71.58676,2.197853,Sell
73.79035,1.609421,Sell
68.62376,1.351634,Sell
65.44621,0.8801726,Sell
60.25968,0.8101355,Sell
58.60014,0.08266086,WeakSell
51.32902,-0.568952,WeakSell
45.74973,-0.4511125,Sell
44.14085,-1.052848,WeakSell
39.87183,-0.8652356,Sell
41.24171,-1.926538,WeakSell
34.089,-1.642961,WeakSell
35.16501,-1.298141,Sell
36.01548,-0.9872074,WeakSell
38.45514,-1.758796,WeakSell
33.97903,-2.104659,WeakSell
32.88695,-2.024744,WeakBuy
33.25051,-1.874263,WeakSell
35.31684,-1.584598,WeakSell
39.39685,-1.474814,WeakSell
38.99702,-1.912285,WeakBuy
34.03625,-2.015329,WeakBuy
32.49599,-1.678138,WeakBuy
33.49076,-0.7501323,Sell
46.90942,-0.4663635,WeakSell
50.7102,-0.6692835,WeakSell
49.44152,-1.044971,WeakBuy
42.5688,-1.091679,WeakSell
36.97261,-1.186282,WeakSell
31.53159,-0.7455261,WeakSell
37.82195,-0.5663988,WeakSell
40.64268,-1.107071,WeakBuy
34.86021,-1.29079,WeakSell
33.56217,-0.9120207,WeakSell
38.02909,-0.7362756,WeakBuy
40.79941,-0.9893356,WeakSell
39.60973,-0.4312005,Sell
44.04903,0.3023147,WeakSell
50.54426,0.5688718,Sell
50.71041,0.6982438,Sell
53.98642,-0.273741,WeakSell
46.38364,-0.6520473,Sell
43.3403,-0.07586429,Sell
45.79491,-0.3855483,Sell
46.14096,-2.343113,WeakSell
39.2515,-3.730067,WeakSell
34.40009,-3.63378,WeakSell
32.61652,-2.954195,WeakSell
32.24497,-2.698495,WeakBuy
31.58945,-2.666482,WeakBuy
31.5151,-2.194794,WeakBuy
34.38717,-2.212841,WeakBuy
32.19802,-1.965568,WeakBuy
27.40807,-1.710096,WeakBuy
27.68132,-1.396791,WeakBuy
32.89866,-0.967759,WeakBuy
41.78751,-1.072768,WeakSell
40.46539,-0.6080804,WeakSell
48.12128,-0.6817481,WeakBuy
44.32019,-0.9579124,WeakBuy
39.50328,-0.5933846,WeakSell
47.20641,-0.4922641,WeakBuy
48.77967,-0.6019371,WeakBuy
44.41901,-0.7984939,WeakBuy
40.19353,-1.026097,WeakBuy
37.41054,-0.6221386,WeakBuy
40.90469,-0.377289,WeakBuy
41.15489,-0.5462878,Buy
37.3358,-0.3189973,WeakBuy
39.46446,-0.03048473,WeakBuy
44.44038,0.8641028,WeakSell
53.38956,1.71411,WeakBuy
57.41645,2.403549,WeakSell
61.45627,2.400192,WeakSell
63.99505,2.405483,WeakSell
67.06568,2.525492,WeakSell
70.82389,1.380359,WeakBuy
59.1322,0.5581721,WeakBuy
51.83078,0.5287464,WeakBuy
53.16036,0.5007046,WeakBuy
52.84246,0.3722966,WeakBuy
52.99688,0.3954935,Buy
53.63779,0.567195,Buy
55.60449,0.2327405,Buy
51.31544,-0.005724559,Buy
47.30047,-0.03043145,Buy
48.68707,0.9904716,WeakBuy
57.05909,2.81486,WeakSell
69.67449,2.636481,WeakBuy
72.8255,2.66439,WeakSell
73.99566,2.085026,WeakBuy
69.97828,1.619474,WeakBuy
66.90354,1.669805,WeakSell
69.64524,1.46182,WeakBuy
69.88428,1.365642,WeakSell
68.63581,1.764595,WeakBuy
71.55524,1.279015,WeakBuy
66.19186,1.358409,WeakBuy
66.91763,1.046591,WeakBuy
62.1518,1.014976,WeakSell
59.90982,2.171647,Sell
68.46627,2.528171,Sell
70.92625,2.108778,Sell
69.00085,1.586163,Sell
63.40489,0.9408072,WeakSell
54.47546,0.3920019,WeakSell
50.437,0.6800203,Sell
56.65079,0.4467167,WeakSell
54.29858,0.1355166,WeakSell
51.20979,-0.130571,WeakSell
49.26215,-0.5259219,WeakSell
45.84614,-0.7349597,WeakSell
44.44559,-0.9547347,WeakSell
44.25574,-0.9120328,WeakSell
46.63051,-1.112976,WeakBuy
46.15566,-1.815168,WeakBuy
38.80051,-2.048451,WeakBuy
32.26325,-1.762085,WeakBuy
35.73699,-1.995952,WeakBuy
31.90202,-1.585133,WeakBuy
36.94805,-1.024781,WeakBuy
44.81104,-1.248398,WeakBuy
41.15935,-1.368963,WeakBuy
39.81074,-0.9781343,WeakBuy
44.54211,-1.167435,WeakBuy
39.83668,-1.483304,WeakBuy
37.18644,-1.077652,WeakBuy
41.22226,-0.6741433,WeakBuy
46.75823,-0.2763294,WeakSell
50.90588,0.1010412,WeakSell
50.6961,0.2605304,WeakSell
49.64235,-0.4634899,WeakBuy
40.78056,-0.7764602,WeakBuy
38.30607,-0.5357578,WeakBuy
42.0954,-0.8768376,Buy
40.97454,-0.2381078,WeakBuy
44.21626,0.4371032,WeakBuy
49.30072,1.497571,WeakBuy
55.34055,2.934414,WeakSell
61.43907,3.776799,WeakSell
66.68214,3.125041,WeakSell
66.92336,1.990507,WeakBuy
60.70293,1.462894,WeakBuy
56.78178,0.5749745,Buy
50.24834,0.3312616,WeakBuy
50.20135,0.700022,Buy
53.79017,0.8539247,Buy
54.90885,0.3659642,Buy
52.26457,1.25858,WeakBuy
58.17543,1.535121,WeakBuy
59.13433,1.017379,WeakBuy
56.19783,2.153705,WeakBuy
64.06808,2.73522,WeakSell
67.33254,2.293271,WeakBuy
67.14337,1.085913,Buy
58.48413,0.51722,Buy
53.58918,0.6611573,Buy
54.41634,0.5608457,Buy
53.17339,0.329983,Buy
50.62795,0.3544091,StrongBuy
50.60944,1.361828,Buy
60.94564,2.121162,Buy
67.02287,2.388512,WeakBuy
68.92903,2.126114,Buy
69.19536,1.788214,Buy
66.26218,2.255928,Buy
68.66054,2.330743,Buy
68.92391,2.339072,Buy
68.90907,2.490336,Buy
70.26238,2.969089,WeakBuy
74.68097,2.795786,WeakBuy
77.64038,2.342141,WeakBuy
76.79828,2.169783,WeakBuy
79.79907,2.031978,WeakBuy
80.71338,2.217324,WeakBuy
82.14486,2.09683,WeakBuy
81.89962,1.825956,WeakBuy
80.61325,1.983704,WeakBuy
81.6404,1.772473,WeakSell
79.15287,2.118927,WeakSell
84.0159,1.839149,WeakSell
79.88197,1.476505,WeakSell
71.23522,1.343421,WeakBuy
70.5438,1.178855,WeakSell
72.54443,1.054742,WeakBuy
